timestamp,open,high,low,close,volume,quote_updates,implied_move_1h_usd_1sigma,implied_move_24h_usd_1sigma,implied_move_4h_usd_1sigma,spot_opt,ask_last,microprice_last,mid_last,bid_last,spread_std,Set,Cluster,Model_ID
2021-02-04,37602.5,38779.5,36233.0,36986.0,26921.313,902082.0,371.5989201875,1820.4554869166668,743.1978404,36669.9775,37712.5,37712.49962,37712.25,37712.0,3.7000993909166655,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-05,36986.0,38356.0,36615.0,38288.0,18667.406,932558.0,367.0736358833333,1798.2862118333333,734.1472717583333,37559.15395833333,37009.0,37007.81579,37002.25,36995.5,4.541486209291667,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-06,38288.0,40950.0,38224.5,39319.0,27974.187,1253798.0,353.4803507208333,1731.69298675,706.9607014625,37771.12666666667,38376.0,38375.50012,38375.75,38375.5,3.60960736875,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-07,39319.0,39727.0,37439.5,38825.5,32894.437,1169943.0,381.8076723291667,1870.4679541666667,763.6153446625,40015.92,39311.5,39311.4698,39311.25,39311.0,4.337752299458333,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-08,38825.5,46990.0,38061.0,46400.0,58613.429,1119610.0,377.43256752083335,1849.0344055,754.8651350416667,38862.45083333333,38910.5,38910.49796,38910.25,38910.0,4.211943276916666,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-09,46400.0,48223.0,45056.5,46448.0,40124.574,1444702.0,532.4075083333333,2608.2534614166666,1064.8150167041665,41505.389375,46510.0,46508.03509,46503.0,46496.0,5.707865863583333,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-10,46448.0,47444.0,43800.0,44826.5,33001.682,1372152.0,663.7667878166667,3251.779876666667,1327.5335756666666,46913.51270833333,46526.0,46525.34375,46520.75,46515.5,6.146687058083334,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-11,44826.5,48758.0,44042.5,48018.0,29136.159,1049825.0,566.5834138958334,2775.6805215416666,1133.1668277083334,46056.89791666667,44873.0,44871.0,44871.0,44869.0,5.782293801666667,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-12,48018.0,49179.5,46174.5,47320.0,22628.938,1370177.0,521.4200239208334,2554.4260004583334,1042.840047925,46629.185208333336,48079.5,48074.04545,48076.5,48073.5,5.382224217083333,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-13,47320.0,48206.5,46300.0,47191.5,15837.567,1614300.0,582.6259360333333,2854.272508333333,1165.251872,47939.18708333333,47458.5,47456.83333,47457.5,47456.5,3.912888910083333,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-14,47191.5,49834.0,47100.0,48689.5,19028.745,1313480.0,541.3370412458333,2651.9990599583334,1082.6740824208334,47613.917916666665,47254.0,47250.03438,47252.0,47250.0,3.276286718791667,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-15,48689.5,49103.0,45712.5,47962.5,20743.11,1371987.0,550.84228905,2698.5650738333334,1101.6845780166666,48952.5425,48682.5,48682.49528,48682.25,48682.0,2.91383130775,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-16,47962.5,50844.5,47140.5,49174.0,26549.979,1488187.0,534.4796437625,2618.4048101666667,1068.9592875416668,48083.96708333333,47996.5,47991.10878,47990.75,47985.0,3.638257771958333,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-17,49174.0,52690.0,49014.5,52180.5,23764.561,1731215.0,600.4693633083333,2941.687092625,1200.9387265833334,49085.27354166666,49209.5,49209.00076,49209.25,49209.0,3.778792173375,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-18,52180.5,52589.5,51043.5,51570.0,13361.409,1362737.0,620.6468205958333,3040.536041833333,1241.29364125,51545.55833333333,52226.0,52225.94153,52225.75,52225.5,4.191315252541666,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-19,51570.0,56550.0,50832.5,55933.0,26868.783,988114.0,527.2788148416666,2583.1280969583336,1054.5576296666666,52557.73,51625.0,51624.50029,51624.75,51624.5,3.1954289847916666,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-20,55933.0,57667.0,54077.0,55890.5,23148.329,1061716.0,536.7047824833334,2629.3057192083334,1073.4095649333333,53700.73500000001,55973.5,55972.64286,55973.0,55972.5,4.2323531934166665,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-21,55890.5,58399.0,55539.5,57459.0,17421.253,1119439.0,566.3151653374999,2774.366377375,1132.63033075,56653.746458333335,55929.5,55925.50666,55927.5,55925.5,4.635320473958333,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-22,57459.0,57556.0,48000.0,54041.0,45864.805,1011247.0,567.2089376958334,2778.744949916667,1134.417875375,57394.16229166667,57530.0,57529.54234,57529.75,57529.5,3.7242592716666665,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-23,54041.0,54125.0,44949.0,48882.5,67226.282,1767286.0,628.296083975,3078.00962625,1256.592168,54878.42791666667,54153.5,54152.01563,54148.75,54144.0,6.586872082375,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-24,48882.5,51382.0,47010.0,49729.5,28469.282,2310637.0,721.4557771333333,3534.397051916667,1442.9115543333337,49025.53062499999,48928.0,48927.64286,48927.5,48927.0,9.462294309083331,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-25,49729.5,52037.0,46750.0,47133.0,30900.934,1513660.0,545.2077714625,2670.961687708333,1090.415542791667,50153.58875,49733.5,49733.0153,49733.25,49733.0,6.339536696083333,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-26,47133.0,48423.0,44150.0,46323.5,37267.085,1552978.0,509.32458751666667,2495.1707057500003,1018.64917505,50336.15583333333,47118.0,47117.0953,47110.5,47103.0,5.232712790833333,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-27,46323.5,48373.5,45000.0,46137.0,19883.752,1834778.0,612.1666426833334,2998.9918242500003,1224.333285375,46914.15041666667,46379.5,46378.31148,46374.5,46369.5,7.313745877041666,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-02-28,46137.0,46666.0,43080.0,45156.0,32101.066,1194818.0,509.4880669083333,2495.9715879166665,1018.97613385,47451.75833333333,46218.0,46210.77929,46208.5,46199.0,5.229909082625,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-01,45156.0,49775.0,44983.0,49603.0,26824.575,1559772.0,536.19600845,2626.813245625,1072.3920169166663,44913.201250000006,45269.0,45268.08933,45263.75,45258.5,5.742077857041667,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-02,49603.0,50206.0,47095.0,48459.5,25099.357,1308146.0,480.7590720083333,2355.228831375,961.5181440291668,47975.9175,49678.5,49677.69963,49677.25,49676.0,5.057722179374999,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-03,48466.5,52622.0,48150.5,50384.0,26538.574,1157534.0,443.0906985291667,2170.6922424166664,886.1813970500001,48884.95895833333,48524.5,48523.82109,48520.25,48516.0,4.993004308125,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-04,50384.0,51800.0,47544.5,48396.0,30646.294,1133911.0,481.6469061875,2359.578312625,963.293812425,50729.41354166667,50373.5,50364.06587,50367.75,50362.0,4.35700691975,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-05,48396.0,49463.0,46411.0,48774.5,27501.272,1199788.0,464.8664688041667,2277.371294208333,929.7329375875,49426.769166666665,48377.0,48368.66176,48372.5,48368.0,5.617542191916667,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-06,48774.5,49177.0,47170.0,48874.0,17405.191,1001408.0,475.2443320083333,2328.2122331666665,950.4886640333334,47906.909375,48800.5,48800.01073,48800.25,48800.0,5.178003056541667,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-07,48874.0,51465.5,48874.0,50946.5,21705.44,868116.0,430.440254525,2108.717976666667,860.8805090333334,48586.895833333336,48938.5,48938.44599,48935.0,48931.5,4.925418089083333,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-08,50979.5,52370.0,49385.0,52340.0,23702.956,884937.0,453.6044526583333,2222.1989081666666,907.2089053166666,50597.63541666666,51030.0,51029.50364,51029.75,51029.5,4.189433581875,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-09,52340.0,54933.0,51856.5,54924.5,23170.311,962336.0,458.23406755,2244.8792964166664,916.4681350875,51192.18020833333,52473.5,52472.98166,52469.5,52465.5,4.717867741375,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-10,54924.5,57425.0,53160.0,55931.0,37522.984,977089.0,491.21162199583335,2406.435659291667,982.4232439458332,54438.19791666666,54969.0,54957.83923,54962.5,54956.0,4.791987835416667,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-11,55931.0,58188.0,54455.0,57810.0,31066.79,1183057.0,492.04318216666667,2410.5094554583334,984.0863644,55778.204375,55958.0,55946.13869,55941.75,55925.5,5.769538619583333,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-12,57810.0,58100.0,55157.0,57238.0,25864.782,1203425.0,533.2286116166666,2612.276029416667,1066.4572233,56632.951250000006,57883.5,57883.3937,57883.25,57883.0,5.783379716416667,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-13,57238.0,61939.5,56157.5,61310.5,26159.15,1137319.0,560.7648630375,2747.175560208333,1121.529726041667,57345.080625,57298.0,57293.45455,57295.5,57293.0,5.260075979708334,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-14,61310.5,61775.5,59055.0,59068.0,19939.604,1008068.0,623.8510166249999,3056.2333325,1247.7020331666663,59711.03416666667,61267.5,61267.45963,61267.25,61267.0,5.65758380875,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-15,59068.0,60704.0,54707.5,55620.0,35251.19,796460.0,597.5282448791667,2927.278613583333,1195.0564898333334,61239.854791666665,59017.5,59017.47847,59008.75,59000.0,5.087314871,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-16,55620.0,56938.0,53376.0,56938.0,27406.386,1370869.0,587.9363026458333,2880.2878853750003,1175.8726053333332,57820.70291666667,55644.5,55644.19606,55644.25,55644.0,6.064975556666667,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-17,56938.0,58940.0,54209.0,58883.0,30465.212,1166298.0,530.12081775,2597.0510110833334,1060.2416354875,55598.46166666667,56964.5,56964.37533,56964.25,56964.0,5.3564887859166666,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-18,58883.0,60206.0,57112.0,57686.0,27253.973,1158244.0,583.202423625,2857.096709166666,1166.4048471666667,56367.04125,58965.5,58965.46446,58965.25,58965.0,4.970365827666666,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-19,57686.0,59477.0,56366.0,58120.5,22574.322,1149756.0,498.79600845,2443.591412875,997.5920168958334,58627.09104166667,57658.5,57658.04489,57658.25,57658.0,4.610129351375,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-20,58120.5,59900.0,57882.5,58184.0,18884.092,1011634.0,452.2541661916667,2215.583882375,904.5083323708332,58534.354791666665,58071.5,58053.91455,58061.75,58052.0,4.6515903325000005,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-21,58184.0,58629.5,55511.5,57351.0,20535.487,983214.0,440.78168587083337,2159.380436625,881.5633717333334,59012.68083333334,58153.5,58153.24168,58153.25,58153.0,4.889624299625,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-22,57351.0,58402.5,53675.5,54111.0,23994.424,1008315.0,406.2976761041666,1990.44398025,812.5953522083333,57403.543333333335,57423.5,57423.15025,57423.25,57423.0,4.312556511625,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-23,54111.0,55833.0,53029.5,54416.0,21064.032,1258290.0,399.3555557458333,1956.434675083333,798.7111115041666,56820.309166666666,54122.5,54113.07957,54116.75,54111.0,4.328364309916666,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-24,54416.0,57150.0,51707.0,52333.0,28609.36,1328695.0,381.8943832041667,1870.892749,763.7887663916667,54736.840208333335,54398.5,54398.18649,54398.25,54398.0,4.046394926125,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-25,52333.0,53261.0,50504.0,51370.0,30999.148,1522025.0,404.1696183208333,1980.018668875,808.3392366416666,55177.15145833333,52309.5,52307.35714,52302.0,52294.5,4.7570755521666666,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-26,51370.0,55042.5,51294.5,55000.0,19740.18,1659489.0,444.9619366625,2179.859399583333,889.9238733375,52140.48333333333,51355.0,51350.7265,51352.75,51350.5,4.563325595125,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-27,55000.0,56665.5,54018.5,55859.5,19699.324,1145255.0,391.2194567208333,1916.57609275,782.4389134458334,53472.0325,55036.5,55036.39675,55036.25,55036.0,3.270568847333333,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-28,55859.5,56511.0,54741.5,55760.0,16713.323,950658.0,387.3683821458333,1897.709757416667,774.7367642583334,55472.79645833333,55856.0,55855.59184,55855.75,55855.5,3.167976867291667,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-29,55760.0,58450.0,55006.0,57710.0,21793.937,972539.0,405.5735366416666,1986.896435875,811.1470732666667,56093.48458333333,55815.0,55812.5,55812.5,55810.0,2.872506552125,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-30,57709.5,59442.0,57201.0,58742.0,16070.892,1266907.0,410.90692831666667,2013.02461225,821.8138566541667,57200.82666666667,57709.0,57708.51328,57708.75,57708.5,3.199290963125,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-03-31,58742.0,59855.0,57000.0,58859.5,23814.104,1125256.0,420.0169863833333,2057.6545998333336,840.0339727708333,58703.04645833333,58832.5,58832.4523,58832.25,58832.0,2.75583005625,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-04-01,58859.5,59496.0,58044.0,58753.0,14312.694,1281322.0,435.8928115208334,2135.4299415833334,871.7856230375,59293.020208333335,58854.0,58850.89803,58850.5,58847.0,4.104743259958333,train,1.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-04-02,58753.0,60300.0,58565.0,59020.0,13267.778,1024273.0,419.3460561666666,2054.367726541667,838.6921123125,59617.04145833334,58782.0,58781.903,58781.75,58781.5,2.957181660916667,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-04-03,59020.0,59863.0,56950.0,57135.0,15876.28,885948.0,428.7086428791667,2100.2348467916668,857.4172857833333,60388.13395833334,59038.5,59038.00004,59038.25,59038.0,3.08140681075,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-04-04,57135.0,58428.0,56580.5,58208.0,13320.44,778271.0,439.3417439166667,2152.3261905416666,878.6834878291667,59971.33479166668,57130.5,57130.01132,57130.25,57130.0,3.015984661875,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-04-05,58208.0,59252.5,56902.0,59179.5,13305.142,663221.0,381.9746237333333,1871.2858456666663,763.9492474583334,58452.00958333333,58270.5,58269.74731,58269.25,58268.0,2.9963152165,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-04-06,59179.5,59552.0,57580.0,58026.5,10861.09,793036.0,385.2760569291667,1887.4594992083328,770.5521138541667,58923.41708333333,59280.0,59279.79767,59279.75,59279.5,3.005836477625,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
2021-04-07,58026.5,58620.0,55535.0,55957.0,17945.768,1248126.0,365.5197096041666,1790.6735589166667,731.0394192208333,59331.95104166667,58066.0,58065.87823,58065.75,58065.5,2.3342693044166665,train,0.0,bgmm_wf_4y_20210101_20241231_20250101_20251231_corr_2_tied_K4
